Toxpi.Score,HCluster,Transmissible.Cases,Disease.Spread,Population.Mobility,Residential.Density,Social.Distancing,Testing,Population.Demographics,Air.Pollution,Age.Distribution,Comorbidities,Health.Disparities,Hospital.Beds,COUNTY_NAM,pvi_image_path
0.37601956402927045,1,0.028158226249232407,0.0846705060007914,0.7830422415655364,0.404,1,0.5609044911850406,0.46122101492673673,0.3712574850299401,0.558371441896005,0.18752405967740074,0.03975264960518415,0.44288069571312,MONTGOMERY,/images/20210504_images_43.png
0.3740881226708036,1,0.03320704538991155,0.090364725095264,0.655435478863214,0.2789,0.825,0.5609044911850406,0.38846582666394136,0.4550898203592814,0.6037268925796017,0.30808502750007377,0.17130915525878362,0.6019697299053972,ADAMS,/images/20210504_images_44.png
0.37392199207410026,1,0.01808530287158791,0.0486976217440544,0.6357904850234957,0.575,1,0.5609044911850406,0.19468695917171278,0.47904191616766467,0.5755097168756041,0.30230501637056956,0.28122424808116875,0,SNYDER,/images/20210504_images_45.png
0.3726277621815527,1,0.025538231188384514,0.0787742171317168,0.6625205214177305,0.3967,1,0.5609044911850406,0.20300163195155113,0.407185628742515,0.6476236650502001,0.3595878764362576,0.07320276270822625,0.487775526482136,WESTMORELAND,/images/20210504_images_46.png
0.3711247005917705,1,0.028408415185759386,0.085531705718499,0.6302122761731452,0.2216,0.825,0.5609044911850406,0.36055295514827335,0.43113772455089816,0.6207997313712245,0.3676589269611256,0.2794068879836736,0.4559977464002046,CARBON,/images/20210504_images_47.png
0.36868076626024265,1,0.009469199757415253,0.0342679127725856,0.6085905157580098,0.4594,0.825,0.5609044911850406,0.10102212770286469,0.4670658682634731,0.6207997313712245,0.3937903303895194,0.2891781420462419,0.48390283151365504,JEFFERSON,/images/20210504_images_48.png
0.3635470649586077,1,0.027824328737481266,0.090762191491895,0.7546915355119859,0.1983,1,0.5609044911850406,0.4127661412804934,0.4251497005988024,0.5712984652022484,0.2217382644881832,0.044398911964649596,0.4802977683230865,BUCKS,/images/20210504_images_49.png
0.35967386512863964,1,0.00923163858665497,0.01559177888022678,0.49248725833875473,0.4897,0.5,0.5609044911850406,0.6094830441901051,0.407185628742515,0.6561524538860896,0.3214151079447548,0.42772034391398506,0,FOREST,/images/20210504_images_50.png
0.3590280660442107,1,0.02831383053596382,0.0812077043206664,0.5904990009536304,0.2614,0.75,0.5609044911850406,0.09228868943087887,0.532934131736527,0.6371246099900815,0.4608052403808875,0.2615202658422861,0.4579719350661193,ARMSTRONG,/images/20210504_images_51.png
0.3577955810313967,1,0.029338687186438523,0.0908929161477264,0.7186010548217807,0.3387,0.825,0.5609044911850406,0.46353152861980595,0.44311377245508987,0.5215324091055006,0.1767103228602005,0.06428843417076896,0.48253914726862346,CHESTER,/images/20210504_images_52.png
0.3558706507402555,1,0.03157344944116779,0.0936290038718762,0.589509471001599,0.5065,0.675,0.5609044911850406,0.1753063438658754,0.3592814371257485,0.624489779413553,0.406035464396947,0.2494148827637123,0.3523862779237205,BRADFORD,/images/20210504_images_53.png
0.3558276835611727,1,0.028654931264280887,0.090555682597759,0.5758411811934211,0.3053,0.75,0.5609044911850406,0.12196688334067443,0.4550898203592814,0.6510586369018438,0.32584280443144087,0.3036277462729304,0.5625986227408881,BEDFORD,/images/20210504_images_54.png
