"ToxPi Score","HClust Group","KMeans Group","Name","Source","Transmissible Cases!25!0xcc3333ff","Disease Spread!5!0xe05251ff","Population Mobility!10!0x57b757ff","Residential Density!10!0x70c970ff","Social Distancing!10!0x4258c9ff","Testing!10!0x5f73ddff","Population Demographics!10!0x6b0b9eff","Air Pollution!10!0x7e24aeff","Age Distribution!10!0x933fbfff","Comorbidities!10!0xa95ad2ff","Health Disparities!10!0xc177e7ff","Hospital Beds!5!0xdb95feff"
"0.5113935551862745","1","1","Georgia, Colquitt","-83.7678,31.1881","0.004511629959585791","0.01930173147885326","0.613625628309856","0.9491","0.825","0.7413015615224441","0.7642909267468389","0.47904191616766467","0.504194780386106","0.5225221179468853","0.7378986602435854","0.46902781573331914"
"0.51117393057901","1","1","Georgia, Crisp","-83.7681,31.9229","0.007035099476091721","0.029186935371786","0.6172222389592018","0.9475","1.0","0.7413015615224441","0.5764247263534615","0.47904191616766467","0.5712984652022484","0.5368646888005626","0.6778200684117172","0.4200385008884034"
"0.5089044768969443","1","1","California, Kern","-118.7278,35.3433","0.004077417440348906","0.01126813563574026","0.6755053511810148","0.9245","1.0","0.4728874982458447","0.7851625179942411","1.0","0.37522787829441234","0.30300400791206583","0.5669499752419298","0.484482241847105"
"0.5083164861490667","1","1","Mississippi, Leake","-89.524,32.7537","0.00546683125115038","0.0151285930408472","0.48060772147239134","0.922","0.675","1.0","0.8292543222112918","0.4251497005988024","0.5117241638959221","0.5316263932180434","0.6807994469511605","0.5531259077348442"
"0.5080474670842524","1","1","North Carolina, Scotland","-79.4758,34.8386","0.019006070549897117","0.0512820512820512","0.6332418760788626","0.9965","0.825","0.5719724781738782","0.8383244752205453","0.43113772455089816","0.5561726637917245","0.5778901368333921","0.6323682106636834","0.42965914244880454"
"0.5062510296803887","1","1","Mississippi, Scott","-89.5379,32.4067","0.005054837294119241","0.0165341812400636","0.5448549793035442","0.7711","0.75","1.0","0.7190181513174473","0.43113772455089816","0.5016507991249867","0.6629754299899209","0.6905364136418197","0.4719203784418221"
"0.5056678057389727","1","1","Mississippi, Yazoo","-90.3966,32.7789","0.00886666409785976","0.0309577555627218","0.5509485071925558","0.9405","0.675","1.0","0.6941838207009063","0.4131736526946108","0.45839165180163993","0.6068553494647336","0.6542686548856983","0.5797607939420073"
"0.5039337906123453","1","1","North Carolina, Halifax","-77.6556,36.2567","0.013875950751175313","0.0465956294022034","0.5847992618108692","0.8918","1.0","0.5719724781738782","0.7761590301396635","0.407185628742515","0.6095051758860066","0.5981040196915285","0.6303598763739695","0.3425984405136909"
"0.5032105030900244","1","1","Mississippi, Holmes","-90.0892,33.1235","0.0053674605022773735","0.01379310344827586","0.509742003282575","0.9729","0.675","1.0","0.48979567275850694","0.4131736526946108","0.4886637078344629","0.7537011206411139","0.7060682049577471","0.5215434469529122"
"0.5031048910099478","1","1","Georgia, Dougherty","-84.2172,31.5333","0.009653660491129092","0.0335255948089402","0.7055247933464612","0.9204","1.0","0.7413015615224441","0.5850622451418156","0.4610778443113772","0.5016507991249867","0.5124359005058645","0.6819265310896541","0.277069027898903"
"0.5027461956579784","1","1","Georgia, Clayton","-84.3559,33.5419","0.0172743232922793","0.0478622377917528","0.7982839130376532","0.7746","1.0","0.7413015615224441","0.7603822897846848","0.5089820359281437","0.3087088081983978","0.39939480060455856","0.6655506234932156","0.520012972058116"
"0.5027198676893596","1","1","Georgia, Richmond","-82.0703,33.3578","0.01307719233637065","0.0332865450170444","0.7641376592957979","0.9261","1.0","0.7413015615224441","0.6448162984950421","0.4970059880239522","0.46408171358848016","0.4493485937845669","0.6116635547102892","0.2724134466939474"
"0.5024914792602608","1","1","Mississippi, Pike","-90.4039,31.1751","0.014109599415484281","0.037712895377129","0.6235503986925786","0.9659","0.825","1.0","0.54813255183139","0.3712574850299401","0.542700408721451","0.5255594509742383","0.6415944895923594","0.366636519368056"
"0.5012329993731072","1","1","Mississippi, Forrest","-89.2583,31.1896","0.004166357699910883","0.01966181675186788","0.6721698708182536","0.9599","1.0","1.0","0.5566886889595895","0.43113772455089816","0.45839165180163993","0.39704302160466265","0.605950890391294","0.32776768282358176"
"0.5011982423122092","1","1","Georgia, Muscogee","-84.8714,32.5093","0.01567118189854031","0.0475360702585906","0.7799706151108157","0.8596","1.0","0.7413015615224441","0.6751684199999597","0.532934131736527","0.44674408486908573","0.4773504397240912","0.5204974437793844","0.3369306845693243"
"0.5007474940644608","1","1","Oklahoma, Choctaw","-95.5477,34.0281","8.958057045758108E-4","0.00620732464307884","0.5080444074698155","0.8243","0.75","0.8878716796144941","0.797899854206575","0.39520958083832336","0.6170727822364962","0.4958250396902698","0.7472917181246802","0.4609708740842531"
"0.5003276775537537","1","1","Mississippi, Jones","-89.169,31.6226","0.0034547311549150425","0.01028462090408994","0.6452466773806167","0.766","1.0","1.0","0.6233075110512282","0.4251497005988024","0.5380992168517501","0.5146043964464044","0.5387306918428273","0.37835727382192114"
"0.5001349164410308","1","1","Pennsylvania, Philadelphia","-75.1379,40.0034","0.03003938839396954","0.0922603434407022","0.8974263048009035","0.8949","1.0","0.5609044911850406","0.7601327801000713","0.49101796407185627","0.46408171358848016","0.36794693655226435","0.5058232249201138","0.3764487951777609"
"0.49977391209275457","1","1","Mississippi, Harrison","-89.1247,30.5136","0.007327473634430097","0.01970166056853364","0.7007072805037364","0.8637","1.0","1.0","0.5976779610180322","0.407185628742515","0.48601108590571473","0.4260971075625149","0.5771020132121536","0.3210466196888457"
"0.4995957601529754","1","1","North Carolina, Lenoir","-77.6425,35.2403","0.021402808516846897","0.055517941773866","0.635215020429928","0.9672","1.0","0.5719724781738782","0.6824717403233318","0.43712574850299407","0.6017807168377609","0.462013620871502","0.6185298273611417","0.37474371446521143"
"0.4995168884573994","1","1","Mississippi, Tallahatchie","-90.1729,33.9534","0.0065169847277993034","0.01464788732394366","0.5276148495660401","0.9548","0.675","1.0","0.6645142655995183","0.4191616766467066","0.4939129750014257","0.561971773373233","0.6565838935005764","0.5335705330970432"
"0.49932671837227705","1","1","Mississippi, Lauderdale","-88.6623,32.4042","0.0","0.0","0.6352151417489132","0.9688","1.0","1.0","0.5394381334342667","0.44311377245508987","0.542700408721451","0.45302063271573073","0.5142980281655881","0.2899957248248454"
"0.4987344483868041","1","1","Georgia, Sumter","-84.1982,32.0365","0.008014993064128676","0.01329639889196676","0.6027619764617769","0.979","0.825","0.7413015615224441","0.6703262199486479","0.502994011976048","0.5334405085950897","0.5027919984658852","0.6254252119315398","0.4489068676546298"
"0.49864978910805985","1","1","Alabama, Russell","-85.1842,32.2873","0.01124527275090896","0.0306005937428636","0.6479699147249891","0.7768","1.0","0.6519089642325461","0.6638013137121862","0.5449101796407185","0.46968620728685795","0.5994887296876483","0.5646318901282517","0.541023371377693"
"0.4967409549637886","1","1","Arkansas, Crittenden","-90.3084,35.2125","0.011033133054836419","0.028817489234846","0.6506016879775907","0.8504","1.0","0.6529104417340633","0.5809170204158168","0.4251497005988024","0.46689449529952165","0.6159064098075941","0.5508228775178738","0.7473354528831625"
"0.4959035725117633","1","1","Georgia, Spalding","-84.2801,33.2631","0.011060656690952997","0.037940379403794","0.6895912990098434","0.724","1.0","0.7413015615224441","0.6102743532126333","0.4970059880239522","0.560557323866868","0.4988688764304236","0.6027598358501775","0.45562717410283965"
"0.49575634618428527","1","1","Georgia, Coffee","-82.8549,31.5489","0.001363606000256762","0.00425129900803024","0.5938184420796416","0.9462","1.0","0.7413015615224441","0.6771590141450872","0.4670658682634731","0.46689449529952165","0.4196871702003477","0.640990902460449","0.4766044176558891"
"0.49522950266943166","1","1","Georgia, Wayne","-81.9189,31.5522","0.012650676961346183","0.0269188795925792","0.5710930488107677","0.9752","1.0","0.7413015615224441","0.6136883311815247","0.43113772455089816","0.5117241638959221","0.464412821442976","0.6211597334797297","0.43113053256795764"
"0.4946918029133705","1","1","North Carolina, Vance","-78.4067,36.3688","0.014181838950971781","0.0440187487263094","0.6553131722419164","0.9172","1.0","0.5719724781738782","0.7297345851755365","0.4191616766467066","0.5670390838965326","0.4485746978138022","0.5858974357315561","0.4625808699932369"
"0.4946254477834439","1","1","Georgia, Floyd","-85.2158,34.2627","0.004634238205704784","0.01383042693926638","0.6752758787812544","0.9389","1.0","0.7413015615224441","0.647197644133113","0.4730538922155689","0.5380992168517501","0.4301322161799348","0.5402890205495219","0.3601357161511341"
"0.4943706607427016","1","1","Georgia, Candler","-82.077,32.4021","0.011634700483377027","0.0240963855421686","0.5375299438180227","0.9408","0.75","0.7413015615224441","0.6161872822834182","0.44910179640718567","0.558371441896005","0.5698862808269605","0.744545234941601","0.4615495472172134"
"0.4941162791264275","1","1","Florida, Putnam","-81.7423,29.6078","0.016403375524975786","0.0538949976769398","0.6165271988188017","0.9064","1.0","0.46202112918833826","0.6404719227552564","0.29940119760479045","0.6611775880966219","0.5791805728748803","0.6787911126614466","0.5290536588585967"
"0.494075063790264","1","1","Georgia, Tift","-83.5236,31.4574","0.003371769085760888","0.01167201634082288","0.6665132291058455","0.9561","1.0","0.7413015615224441","0.6694568623286066","0.4730538922155689","0.4939129750014257","0.4066543203743192","0.5822455071574566","0.344869037575639"
"0.49381348907004746","1","1","Georgia, McDuffie","-82.4825,33.4785","0.018103969779119294","0.0498812351543942","0.5982724351493026","0.8854","1.0","0.7413015615224441","0.584809750996078","0.4730538922155689","0.5517358041566147","0.4299824637796263","0.6037231169213615","0.46837809321920515"
"0.4932324730214484","1","1","Georgia, Lowndes","-83.2706,30.8357","0.009843982469086231","0.0241211188093406","0.6667927275584349","0.9398","1.0","0.7413015615224441","0.6271517686727622","0.44311377245508987","0.41269877075759065","0.477635045837537","0.6022200361686489","0.43604342843642446"
"0.49303021592228635","1","1","Georgia, Bibb","-83.7049,32.809","0.005093081259135155","0.01754517507685386","0.7628607553399174","0.865","1.0","0.7413015615224441","0.5780699458175296","0.4970059880239522","0.5067215141840639","0.4578660675837197","0.5709450363077392","0.3232030791258961"
"0.4926025197681855","1","1","Georgia, Baldwin","-83.247,33.0688","0.001505551966413298","0.01303780964797914","0.6461918107039434","0.9494","1.0","0.7413015615224441","0.5391773211057299","0.502994011976048","0.5117241638959221","0.43762653220777864","0.6067448047838777","0.42417701233310184"
"0.4923955787421189","1","1","North Carolina, Wayne","-78.0003,35.3644","0.013664973223910765","0.0386149383611312","0.6443509694755338","0.9427","1.0","0.5719724781738782","0.7186693283584545","0.4610778443113772","0.526341402378779","0.4553014606175619","0.5567971609538516","0.44852837553341424"
"0.49239318508067426","1","1","Texas, Jefferson","-94.1643,29.8833","0.00976246845070659","0.0375006386348542","0.7142381586524963","0.8762","1.0","0.6734316629404778","0.7832244033248288","0.4191616766467066","0.4833394486037307","0.4040561735635018","0.5744107779830563","0.3673920426988725"
"0.4921522088068163","1","1","Texas, Nacogdoches","-94.618,31.6202","0.01252152215340735","0.0385552847329936","0.5839515634452715","0.999","1.0","0.6734316629404778","0.7166493372045173","0.4131736526946108","0.47793802351369025","0.40096571360064603","0.6603090547256216","0.3518043084207069"
"0.4918486637630359","1","1","California, Kings","-119.816,36.0741","0.0038623005883070835","0.01148316970546984","0.636584885512585","0.9363","1.0","0.4728874982458447","0.8139233869587205","0.8203592814371258","0.3492587427141526","0.2592529659908565","0.5578585168473267","0.5725713660156698"
"0.4917007949653868","1","1","Mississippi, Claiborne","-90.907,31.9706","0.005663187020308092","0.01371204701273262","0.5293760310997745","1.0","0.675","1.0","0.5312695369760859","0.3712574850299401","0.5191044408593759","0.598230296570032","0.6969000204818528","0.4082162699862731"
"0.4916979687636895","1","1","Georgia, Whitfield","-84.9609,34.8099","0.003799003349425368","0.0107889413351315","0.7161839087930842","0.8577","1.0","0.7413015615224441","0.6762481463326712","0.4730538922155689","0.47245716285929296","0.3592728661818127","0.6142669366355136","0.44169631192920283"
"0.49161495910323477","1","1","Georgia, Mitchell","-84.1938,31.2248","0.008478153924341423","0.01953125","0.5614625178517101","0.9592","0.75","0.7413015615224441","0.6528692761153891","0.48502994011976047","0.5287228277828","0.44599522954261833","0.709505222872446","0.5602788063448255"
"0.4914382604764013","1","1","New York, Bronx","-73.8628,40.8521","0.013030141857436775","0.0428105557739898","0.9960843816825304","0.9704","1.0","0.20801340839879856","0.9307810784651283","0.43712574850299407","0.43165328621112686","0.2982976790497077","0.5962220750381075","0.44083993215207296"
"0.4911616312432862","1","1","Mississippi, Attala","-89.5784,33.0866","0.0020219975852285004","0.00560224089635854","0.5157123100591082","0.9239","0.75","1.0","0.5355251978943816","0.4131736526946108","0.5938927650957907","0.5245196549658148","0.6116213747735255","0.5266386412931904"
"0.49095620145616337","1","1","Texas, Polk","-94.8277,30.7947","0.028410912790306015","0.073126142595978","0.5721612824029745","0.9319","0.75","0.6734316629404778","0.7281441689761101","0.4131736526946108","0.5918944128138512","0.49706005381733376","0.606339566863804","0.5305147288382512"
"0.4908690855793815","1","1","Mississippi, Copiah","-90.4457,31.8698","0.0019522263343188366","0.0101419878296146","0.5343644577590863","0.8736","0.75","1.0","0.5644835221213211","0.40119760479041916","0.5449798764246452","0.519839167253712","0.6469261112310811","0.5810425408227995"
"0.4908313571688265","1","1","Oklahoma, Bryan","-96.259,33.9647","0.001423010183659294","0.00591521524811042","0.5641730977870059","0.8465","1.0","0.8878716796144941","0.6655185281454213","0.4131736526946108","0.5691748594129424","0.42346975953633603","0.547157622153938","0.4236752643647573"
"0.49072336275870426","1","1","Alabama, Barbour","-85.3871,31.8683","0.0037651914564933654","0.0269331016507384","0.5789422008195568","0.9889","0.75","0.6519089642325461","0.6537156176327475","0.5089820359281437","0.579673914473061","0.5506049732957973","0.6333260575098855","0.4302174822509245"
"0.4905149616605578","1","1","Oklahoma, Seminole","-96.6169,35.1648","0.0015135812273611381","0.00838867528836072","0.5252257773642508","0.7841","0.75","0.8878716796144941","0.7456743032987678","0.38323353293413176","0.5670390838965326","0.539462247883382","0.6747849243730555","0.5321343613595505"
"0.4895143237997187","1","1","Georgia, Clinch","-82.7043,30.914","0.003925703213825838","0.01902173913043478","0.5087283242257622","0.9637","0.675","0.7413015615224441","0.6488420649600015","0.39520958083832336","0.5166605513962695","0.7219797188609818","0.7275451677901065","0.40127390060562457"
"0.4892151650114444","1","1","Oklahoma, Okmulgee","-95.9643,35.6466","0.006990191531486736","0.01396348012889366","0.5580995837178079","0.7434","0.825","0.8878716796144941","0.7710630446624976","0.40119760479041916","0.5755097168756041","0.4866723960152914","0.6228927337036974","0.43805116874016276"
"0.4890870524433081","1","1","Mississippi, Sunflower","-90.5888,33.6019","0.004314282643636363","0.01731860256793072","0.565759241275595","0.9328","0.575","1.0","0.5662966186641315","0.43712574850299407","0.4407808887294848","0.7151359668521297","0.6833845854068029","0.3557201964343139"
"0.4889718661028973","1","1","Mississippi, Newton","-89.1184,32.4002","0.0","0.00648035641960308","0.5129285526779042","0.8383","0.75","1.0","0.7255570085941334","0.43712574850299407","0.5334405085950897","0.4732474825313908","0.565430979973199","0.5457557344034042"
"0.48878156587259064","1","1","Oklahoma, Pottawatomie","-96.9492,35.2061","0.002603673402784916","0.01153984853948792","0.5841366113015591","0.7826","1.0","0.8878716796144941","0.6861241384253047","0.38922155688622756","0.5310891329236117","0.4668857608224163","0.5043834140725467","0.5303563431690318"
"0.48871454383478286","1","1","Georgia, Decatur","-84.5762,30.8797","0.0033637111085316803","0.01769911504424778","0.5932297360400606","0.9806","0.825","0.7413015615224441","0.6905435994855965","0.4730538922155689","0.5287228277828","0.3985176909742786","0.6463410263413706","0.4287252565584269"
"0.48870751830183295","1","1","Texas, Liberty","-94.8121,30.1515","0.018478395965957593","0.0483352616017482","0.59317177054065","0.9933","0.825","0.6734316629404778","0.7127563216553805","0.43712574850299407","0.4555137084840577","0.4560393196694783","0.6378368524037326","0.5086099477207454"
"0.4885980140699527","1","1","Texas, Bowie","-94.4183,33.4463","0.0033308991209013176","0.01585471317382532","0.6506713242383095","0.9806","1.0","0.6734316629404778","0.6846172157701257","0.4191616766467066","0.5357771420024626","0.5022795697700622","0.4843721393495726","0.32061968153505105"
"0.4885662629031043","1","1","North Carolina, Richmond","-79.7449,35.0042","0.010366715558220677","0.036450423085268","0.6280105209038747","0.9102","0.825","0.5719724781738782","0.7780394496898717","0.43113772455089816","0.558371441896005","0.5398127635834742","0.6175985047083031","0.40558680468862746"
"0.48854079933960565","1","1","Oklahoma, Comanche","-98.472,34.6597","0.010036731109386484","0.0284609209662118","0.6404694797891134","0.9163","1.0","0.8878716796144941","0.8392105702009667","0.3532934131736527","0.42544161229202965","0.3651435043215586","0.44393413046513214","0.3915466272631039"
"0.4885308045783345","1","1","Mississippi, Simpson","-89.9172,31.9128","0.008872084925333082","0.0217983651226158","0.5550940409812883","0.8437","0.75","1.0","0.5116080087042557","0.4131736526946108","0.5494974081927578","0.5988146255233394","0.6500271129010701","0.4032816267144372"
"0.48850885174300834","1","1","Georgia, Butts","-83.9544,33.2831","0.04278694001221573","0.0764933390631714","0.5766152217519026","0.8319","1.0","0.7413015615224441","0.5475405397690838","0.4970059880239522","0.5142005305328247","0.42637604677043356","0.5458853665766441","0.5606427445563879"
"0.4869122573865711","1","1","Oklahoma, McCurtain","-94.7722,34.1166","0.0018375942375938453","0.00814663951120162","0.5065630574749163","0.6345","0.75","0.8878716796144941","0.7946970830176421","0.4131736526946108","0.5712984652022484","0.5166371281412027","0.7040807018637969","0.5978282879472856"
"0.4868412187334195","1","1","Georgia, Tattnall","-82.0554,32.0479","0.004699336535788945","0.01084010840108402","0.5558016234230179","0.9608","0.75","0.7413015615224441","0.6946887246993341","0.4550898203592814","0.47245716285929296","0.5796763781314066","0.5752287582291311","0.5666056188076414"
"0.4863577817050914","1","1","Texas, Gregg","-94.8159,32.4794","0.00782091745948443","0.01928275364930618","0.7186472758376611","0.951","1.0","0.6734316629404778","0.7348517463202918","0.43113772455089816","0.504194780386106","0.3300244713829728","0.5303134655048986","0.353354947833947"
"0.48598600089066035","1","1","North Carolina, Wilson","-77.918,35.7063","0.014519330423273986","0.0465213309690206","0.6716226804301403","0.8644","1.0","0.5719724781738782","0.7034990560200431","0.4610778443113772","0.558371441896005","0.4105773230637639","0.5752235827767674","0.39704322583716745"
"0.48598412565036336","1","1","Mississippi, Leflore","-90.299,33.5555","8.284209477741208E-4","0.00746268656716418","0.6113176017794648","0.9376","0.575","1.0","0.621482697947136","0.43113772455089816","0.46968620728685795","0.5864058148732425","0.6757351374270213","0.32126798222380676"
"0.4857616485496973","1","1","Oklahoma, Sequoyah","-94.7546,35.4945","0.004937118133420672","0.00927281600780868","0.5453634183724824","0.603","0.825","0.8878716796144941","0.6699680072092312","0.43113772455089816","0.579673914473061","0.5291044877681327","0.7013079532599722","0.5652284365709763"
"0.485234460985971","1","1","North Carolina, Anson","-80.0995,34.974","0.018283904644155042","0.0393545848091302","0.5869538303871531","0.9682","0.75","0.5719724781738782","0.6819550400249649","0.43113772455089816","0.5627304600978258","0.5346603845094944","0.598881093076241","0.6271053949784581"
"0.4851973265797209","1","1","North Carolina, Edgecombe","-77.5944,35.9123","0.020359087634553477","0.07024567788899","0.6137951827067236","0.9089","0.825","0.5719724781738782","0.6879704801217359","0.43113772455089816","0.5878652729484978","0.5287485186377362","0.5912290573702778","0.46465461941177205"
"0.48431987297361034","1","1","Oklahoma, Adair","-94.6586,35.8849","0.0031892845093403023","0.00694006309148266","0.5177453022483223","0.5571","0.75","0.8878716796144941","0.6698991686179793","0.407185628742515","0.5191044408593759","0.7383981704690157","0.7813738833476329","0.4277537909034034"
"0.48392659539873617","1","1","Mississippi, Coahoma","-90.6042,34.2277","0.006402139037164423","0.01975476839237058","0.5946690969188838","0.8188","0.675","1.0","0.5109211530003106","0.43113772455089816","0.4886637078344629","0.6919089302689463","0.6580205990767253","0.30815699808975877"
"0.4825762953613148","1","1","Texas, Angelina","-94.609,31.2546","0.00863638321607921","0.0351082504388532","0.6426433375901197","0.9452","0.825","0.6734316629404778","0.7012105925442151","0.407185628742515","0.526341402378779","0.4286740801271462","0.6580784347568891","0.370586939353336"
"0.4824260548052937","1","1","Texas, Potter","-101.894,35.4013","0.005594275478605597","4.62107208872458E-4","0.6979388318400915","0.985","1.0","0.6734316629404778","0.7576802376640444","0.2694610778443114","0.42544161229202965","0.4062060508456376","0.6424591782960162","0.31698058208522395"
"0.482323935029424","1","1","Oklahoma, Caddo","-98.3753,35.1736","0.0021859019953232193","0.00706535452939692","0.5225057738830895","0.8357","0.675","0.8878716796144941","0.8013198910680425","0.3532934131736527","0.5449798764246452","0.5189364011082563","0.620995542253493","0.518898356178241"
"0.48205398421388296","1","1","Texas, McLennan","-97.2022,31.5526","0.011972196125886627","0.0337978061073228","0.7131363443084856","0.8984","1.0","0.6734316629404778","0.7416199144921581","0.44311377245508987","0.4833394486037307","0.30673671274641534","0.4915240969708984","0.4550869135758082"
"0.48150871331670675","1","1","Mississippi, Warren","-90.8335,32.3581","0.012283980901701332","0.0247479376718606","0.6254250803725644","0.8354","0.825","1.0","0.5491150222670661","0.407185628742515","0.5310891329236117","0.5276410826001192","0.5194284540936729","0.3109811887382036"
"0.4814628781120074","1","1","Mississippi, Calhoun","-89.3369,33.9368","0.012862150937036533","0.0402366863905326","0.5005645425849865","0.7727","0.675","1.0","0.5898502227640515","0.4131736526946108","0.579673914473061","0.5685344077520103","0.6180456637925223","0.49693970360198503"
"0.48141672113824496","1","1","Mississippi, Washington","-90.942,33.2839","0.003532356135395944","0.00752445447705042","0.6278796995855062","0.7883","0.675","1.0","0.5418230318361438","0.4251497005988024","0.5067215141840639","0.590652862668554","0.6889330584995614","0.3213120585568308"
"0.48132579726181896","1","1","Alabama, Talladega","-86.1689,33.3782","0.009374499626899098","0.0136869118905047","0.6162956524565403","0.7985","1.0","0.6519089642325461","0.5379800930351709","0.5089820359281437","0.560557323866868","0.5563964728053055","0.5518309262520035","0.40768258436731897"
"0.4813229073043784","1","1","New Jersey, Cumberland","-75.1071,39.372","0.02201958253220407","0.0493183883671614","0.6513328267854972","0.9844","1.0","0.4067137144948196","0.8051051538817168","0.4131736526946108","0.5016507991249867","0.4213290011101707","0.5199445760806378","0.46635693323639954"
"0.4811220471824691","1","1","Texas, Cherokee","-95.1656,31.8373","0.0034780514455600145","0.01300264868769564","0.5901364815422742","0.9217","0.75","0.6734316629404778","0.7606860812836876","0.4191616766467066","0.5561726637917245","0.455724346557759","0.6284914086843832","0.4866496307522044"
"0.4808110961705411","1","1","Mississippi, Tate","-89.9449,34.6513","0.0061057317774290375","0.0337858220211162","0.586868619875819","0.8768","0.825","1.0","0.5175697797618177","0.4191616766467066","0.5287228277828","0.44025968186521164","0.5612000476659164","0.44479765615872363"
"0.4807986762328195","1","1","Kansas, Wyandotte","-94.7638,39.1173","0.010635654683835195","0.0274080646751454","0.7600694353839295","0.6686","1.0","0.5946032765073496","0.7995040846179124","0.4251497005988024","0.41912465076501093","0.4706279997169614","0.6696359962027707","0.3247502801406921"
"0.48070992252397926","1","1","Alabama, Pike","-85.9408,31.804","0.007487243744214032","0.01617599482368166","0.5884021892359534","0.9233","1.0","0.6519089642325461","0.5924216209801817","0.47904191616766467","0.5016507991249867","0.4499649641576009","0.5789148447888306","0.43292525217920147"
"0.4804885255097373","1","1","Mississippi, Tippah","-88.9099,34.7687","0.003521837942927907","0.01253918495297806","0.5684517065948743","0.6068","0.75","1.0","0.5471692459670378","0.4131736526946108","0.5380992168517501","0.6850472975950666","0.6078454941153166","0.5488915354385024"
"0.48025197282839677","1","1","Oklahoma, Carter","-97.2855,34.251","0.005458018836688907","0.01379083894270234","0.5719879818785737","0.7335","1.0","0.8878716796144941","0.7542375580974013","0.38922155688622756","0.5380992168517501","0.4399275822927489","0.47682050741946386","0.38188622150245255"
"0.479936918205828","1","1","North Carolina, Columbus","-78.658,34.2674","0.009189171454647002","0.0253968253968254","0.5695053150465499","0.9007","0.75","0.5719724781738782","0.7690078926889684","0.40119760479041916","0.6037268925796017","0.5882087641565854","0.5896598602136195","0.4391226571763956"
"0.4796768316125467","1","1","Mississippi, Hinds","-90.4444,32.2656","0.007213311684463596","0.0258752654189916","0.7149371852744488","0.872","0.825","1.0","0.46696117113849994","0.4610778443113772","0.46124754169706367","0.46211349986162825","0.5629939888414661","0.27731650422338855"
